"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time","traffic_volume"
"None",6.72000000000003,0,0,1,"Clear","sky is clear","2012-10-16 01:00:00",324
"None",5.78000000000003,0,0,1,"Clear","sky is clear","2012-10-16 02:00:00",257
"None",4.76000000000005,0,0,1,"Clear","sky is clear","2012-10-16 03:00:00",354
"None",4.06,0,0,1,"Clear","sky is clear","2012-10-16 04:00:00",769
"None",3.46000000000004,0,0,1,"Clear","sky is clear","2012-10-16 05:00:00",2769
"None",2.96000000000004,0,0,1,"Clear","sky is clear","2012-10-16 06:00:00",5789
"None",1.66000000000003,0,0,20,"Clouds","few clouds","2012-10-16 07:00:00",7055
"None",1.84000000000003,0,0,20,"Clouds","few clouds","2012-10-16 08:00:00",6408
"None",4.76000000000005,0,0,20,"Clouds","few clouds","2012-10-16 09:00:00",5254
"None",7.56,0,0,20,"Clouds","few clouds","2012-10-16 10:00:00",4547
"None",10.7,0,0,20,"Clouds","few clouds","2012-10-16 11:00:00",4784
"None",12.86,0,0,40,"Clouds","scattered clouds","2012-10-16 12:00:00",5015
"None",13.16,0,0,1,"Clear","sky is clear","2012-10-16 13:00:00",5057
"None",15,0,0,75,"Clouds","broken clouds","2012-10-16 14:00:00",5430
"None",16,0,0,75,"Clouds","broken clouds","2012-10-16 15:00:00",5813
"None",15.84,0,0,75,"Clouds","broken clouds","2012-10-16 16:00:00",6496
"None",15.71,0,0,75,"Clouds","broken clouds","2012-10-16 17:00:00",6429
"None",15.01,0,0,90,"Clouds","overcast clouds","2012-10-16 18:00:00",5142
"None",14.13,0,0,68,"Rain","light rain","2012-10-16 19:00:00",3311
"None",13.89,0,0,90,"Clouds","overcast clouds","2012-10-16 20:00:00",2777
"None",13.75,0,0,90,"Clouds","overcast clouds","2012-10-16 21:00:00",2331
"None",13.94,0,0,90,"Clouds","overcast clouds","2012-10-16 22:00:00",1767
"None",13.94,0,0,90,"Clouds","overcast clouds","2012-10-16 23:00:00",1093
"None",13.74,0,0,75,"Clouds","broken clouds","2012-10-17 00:00:00",554
"None",13.78,0,0,75,"Clouds","broken clouds","2012-10-17 01:00:00",333
"None",13.78,0,0,90,"Clouds","overcast clouds","2012-10-17 02:00:00",267
"None",13.92,0,0,90,"Clouds","overcast clouds","2012-10-17 03:00:00",358
"None",13.41,0,0,75,"Clouds","broken clouds","2012-10-17 04:00:00",777
"None",12.76,0,0,90,"Clouds","overcast clouds","2012-10-17 05:00:00",2732
"None",12.14,0,0,90,"Clouds","overcast clouds","2012-10-17 06:00:00",5637
"None",11.77,0,0,75,"Clouds","broken clouds","2012-10-17 07:00:00",5564
"None",12.2,0,0,75,"Clouds","broken clouds","2012-10-17 08:00:00",6274
"None",12.5700000000001,0,0,100,"Rain","proximity shower rain","2012-10-17 09:00:00",5403
"None",12.5700000000001,0,0,100,"Rain","light rain","2012-10-17 09:00:00",5403
"None",13.94,0,0,75,"Clouds","broken clouds","2012-10-17 10:00:00",4680
"None",15.16,0,0,75,"Clouds","broken clouds","2012-10-17 11:00:00",4642
"None",15.46,0,0,1,"Clear","sky is clear","2012-10-17 12:00:00",4979
"None",17.17,0,0,1,"Clear","sky is clear","2012-10-17 13:00:00",4851
"None",18.21,0,0,1,"Clear","sky is clear","2012-10-17 14:00:00",4291
"None",18.86,0,0,1,"Clear","sky is clear","2012-10-17 15:00:00",4714
"None",19.46,0,0,1,"Clear","sky is clear","2012-10-17 16:00:00",6723
"None",19.5,0,0,1,"Clear","sky is clear","2012-10-17 17:00:00",6180
"None",17.37,0,0,40,"Clouds","scattered clouds","2012-10-17 18:00:00",4843
"None",15.2,0,0,40,"Clouds","scattered clouds","2012-10-17 19:00:00",3435
"None",13.5700000000001,0,0,40,"Clouds","scattered clouds","2012-10-17 20:00:00",2921
"None",12.34,0,0,40,"Clouds","scattered clouds","2012-10-17 21:00:00",2763
"None",11.0700000000001,0,0,20,"Clouds","few clouds","2012-10-17 22:00:00",1930
"None",10.65,0,0,20,"Clouds","few clouds","2012-10-17 23:00:00",1160
"None",10.5700000000001,0,0,20,"Clouds","few clouds","2012-10-18 00:00:00",654
"None",9.65000000000003,0,0,40,"Clouds","scattered clouds","2012-10-18 01:00:00",374
"None",9.17000000000002,0,0,99,"Mist","mist","2012-10-18 02:00:00",301
"None",9.23000000000002,0,0,99,"Mist","mist","2012-10-18 03:00:00",397
"None",9.61000000000001,0,0,90,"Clouds","overcast clouds","2012-10-18 04:00:00",794
"None",9.73000000000002,0,0,99,"Mist","mist","2012-10-18 05:00:00",2564
"None",11.03,0,0,75,"Clouds","broken clouds","2012-10-18 06:00:00",5358
"None",11.54,0,0,90,"Clouds","overcast clouds","2012-10-18 07:00:00",6441
"None",11.85,0,0,90,"Clouds","overcast clouds","2012-10-18 08:00:00",5536
"None",13.75,0,0,99,"Rain","light rain","2012-10-18 09:00:00",5256
"None",15.2,0,0,90,"Clouds","overcast clouds","2012-10-18 10:00:00",4619
"None",16.44,0,0,90,"Clouds","overcast clouds","2012-10-18 11:00:00",5107
"None",15.12,0,0,99,"Rain","light rain","2012-10-18 12:00:00",5147
"None",13.26,0,0,90,"Clouds","overcast clouds","2012-10-18 13:00:00",5283
"None",12.81,0,0,90,"Clouds","overcast clouds","2012-10-18 14:00:00",5704
"None",13.89,0,0,90,"Clouds","overcast clouds","2012-10-18 15:00:00",5887
"None",14.03,0,0,90,"Clouds","overcast clouds","2012-10-18 16:00:00",6307
"None",13.79,0,0,90,"Clouds","overcast clouds","2012-10-18 17:00:00",5953
"None",12.86,0,0,90,"Clouds","overcast clouds","2012-10-18 18:00:00",4519
"None",11.52,0,0,100,"Drizzle","light intensity drizzle","2012-10-18 19:00:00",3427
"None",10.29,0,0,100,"Rain","light rain","2012-10-18 20:00:00",2921
"None",9.36000000000001,0,0,100,"Drizzle","light intensity drizzle","2012-10-18 21:00:00",2649
"None",8.75,0,0,90,"Clouds","overcast clouds","2012-10-18 22:00:00",2005
"None",8.70000000000005,0,0,90,"Clouds","overcast clouds","2012-10-18 23:00:00",1177
"None",8.13,0,0,90,"Clouds","overcast clouds","2012-10-19 00:00:00",699
"None",7.82000000000005,0,0,87,"Mist","mist","2012-10-19 01:00:00",436
"None",7.29000000000002,0,0,87,"Drizzle","light intensity drizzle","2012-10-19 02:00:00",353
"None",7.29000000000002,0,0,87,"Mist","mist","2012-10-19 02:00:00",353
"None",6.87,0,0,87,"Mist","mist","2012-10-19 03:00:00",399
"None",6.64000000000004,0,0,87,"Drizzle","light intensity drizzle","2012-10-19 04:00:00",720
"None",6.64000000000004,0,0,87,"Mist","mist","2012-10-19 04:00:00",720
"None",6.64000000000004,0,0,87,"Rain","light rain","2012-10-19 04:00:00",720
"None",6.64000000000004,0,0,87,"Drizzle","drizzle","2012-10-19 04:00:00",720
"None",6.59000000000003,0,0,87,"Mist","mist","2012-10-19 05:00:00",2370
"None",6.59000000000003,0,0,87,"Rain","light rain","2012-10-19 05:00:00",2370
"None",6.5,0,0,87,"Drizzle","light intensity drizzle","2012-10-19 06:00:00",5162
"None",6.5,0,0,87,"Mist","mist","2012-10-19 06:00:00",5162
"None",6.5,0,0,87,"Rain","light rain","2012-10-19 06:00:00",5162
"None",6.30000000000001,0,0,91,"Mist","mist","2012-10-19 07:00:00",5777
"None",6.30000000000001,0,0,91,"Rain","moderate rain","2012-10-19 07:00:00",5777
"None",6.07000000000005,0,0,91,"Drizzle","light intensity drizzle","2012-10-19 08:00:00",5235
"None",6.07000000000005,0,0,91,"Mist","mist","2012-10-19 08:00:00",5235
"None",6.07000000000005,0,0,91,"Rain","light rain","2012-10-19 08:00:00",5235
"None",6.20000000000005,0,0,91,"Rain","light rain","2012-10-19 09:00:00",4606
"None",6.20000000000005,0,0,91,"Mist","mist","2012-10-19 09:00:00",4606
"None",6.77000000000004,0,0,91,"Mist","mist","2012-10-19 10:00:00",4328
"None",7.29000000000002,0,0,90,"Clouds","overcast clouds","2012-10-19 11:00:00",4282
"None",7.85000000000002,0,0,90,"Clouds","overcast clouds","2012-10-19 12:00:00",4489
"None",8.36000000000001,0,0,90,"Clouds","overcast clouds","2012-10-19 13:00:00",4908
"None",8.78000000000003,0,0,92,"Mist","mist","2012-10-19 14:00:00",5620
"None",8.79000000000002,0,0,92,"Mist","mist","2012-10-19 15:00:00",5849
"None",8.79000000000002,0,0,92,"Drizzle","light intensity drizzle","2012-10-19 15:00:00",5849
"None",9.12,0,0,92,"Rain","moderate rain","2012-10-19 16:00:00",4945
"None",9.26000000000005,0,0,92,"Rain","light rain","2012-10-19 17:00:00",4619
"None",9.06,0,0,90,"Clouds","overcast clouds","2012-10-19 18:00:00",4479
"None",8.54000000000002,0,0,75,"Clouds","broken clouds","2012-10-19 19:00:00",3804
"None",8.11000000000001,0,0,90,"Clouds","overcast clouds","2012-10-19 20:00:00",2908
"None",7.51000000000005,0,0,92,"Mist","mist","2012-10-19 21:00:00",2942
"None",7.28000000000003,0,0,92,"Drizzle","drizzle","2012-10-19 22:00:00",3077
"None",7.28000000000003,0,0,92,"Drizzle","light intensity drizzle","2012-10-19 22:00:00",3077
"None",6.95000000000005,0,0,92,"Mist","mist","2012-10-19 23:00:00",2051
"None",6.95000000000005,0,0,92,"Rain","light rain","2012-10-19 23:00:00",2051
"None",6.95000000000005,0,0,92,"Drizzle","light intensity drizzle","2012-10-19 23:00:00",2051
"None",6.91000000000003,0,0,92,"Rain","light rain","2012-10-20 00:00:00",1270
"None",6.91000000000003,0,0,92,"Rain","moderate rain","2012-10-20 00:00:00",1270
"None",7.13,0,0,96,"Drizzle","drizzle","2012-10-20 01:00:00",773
"None",7.13,0,0,96,"Rain","light rain","2012-10-20 01:00:00",773
"None",7.23000000000002,0,0,96,"Drizzle","light intensity drizzle","2012-10-20 02:00:00",589
"None",7.47000000000003,0,0,96,"Drizzle","light intensity drizzle","2012-10-20 03:00:00",432
"None",7.47000000000003,0,0,96,"Mist","mist","2012-10-20 03:00:00",432
"None",7.76000000000005,0,0,96,"Mist","mist","2012-10-20 04:00:00",401
"None",7.76000000000005,0,0,96,"Drizzle","drizzle","2012-10-20 04:00:00",401
"None",7.76000000000005,0,0,96,"Rain","light rain","2012-10-20 04:00:00",401
"None",7.81,0,0,96,"Rain","light rain","2012-10-20 05:00:00",759
"None",7.81,0,0,96,"Mist","mist","2012-10-20 05:00:00",759
"None",7.81,0,0,96,"Drizzle","drizzle","2012-10-20 05:00:00",759
"None",7.98000000000002,0,0,96,"Rain","light rain","2012-10-20 06:00:00",1313
"None",7.98000000000002,0,0,96,"Mist","mist","2012-10-20 06:00:00",1313
"None",7.98000000000002,0,0,96,"Drizzle","light intensity drizzle","2012-10-20 06:00:00",1313
"None",8.13,0,0,100,"Rain","light rain","2012-10-20 07:00:00",1824
"None",8.13,0,0,100,"Mist","mist","2012-10-20 07:00:00",1824
"None",8.13,0,0,100,"Drizzle","drizzle","2012-10-20 07:00:00",1824
"None",8.04000000000002,0,0,100,"Rain","light rain","2012-10-20 08:00:00",2787
"None",8.04000000000002,0,0,100,"Mist","mist","2012-10-20 08:00:00",2787
"None",8.04000000000002,0,0,100,"Drizzle","drizzle","2012-10-20 08:00:00",2787
"None",8.55000000000001,0,0,100,"Rain","light rain","2012-10-20 09:00:00",3713
"None",8.55000000000001,0,0,100,"Drizzle","drizzle","2012-10-20 09:00:00",3713
"None",8.55000000000001,0,0,100,"Mist","mist","2012-10-20 09:00:00",3713
"None",8.55000000000001,0,0,100,"Drizzle","light intensity drizzle","2012-10-20 09:00:00",3713
"None",8.87,0,0,100,"Rain","light rain","2012-10-20 10:00:00",3815
"None",8.87,0,0,100,"Drizzle","drizzle","2012-10-20 10:00:00",3815
"None",8.87,0,0,100,"Mist","mist","2012-10-20 10:00:00",3815
"None",8.87,0,0,100,"Rain","moderate rain","2012-10-20 10:00:00",3815
"None",9.20000000000005,0,0,100,"Rain","light rain","2012-10-20 11:00:00",4339
"None",9.20000000000005,0,0,100,"Mist","mist","2012-10-20 11:00:00",4339
"None",9.20000000000005,0,0,100,"Drizzle","drizzle","2012-10-20 11:00:00",4339
"None",9.56,0,0,100,"Rain","heavy intensity rain","2012-10-20 12:00:00",4613
"None",9.56,0,0,100,"Mist","mist","2012-10-20 12:00:00",4613
"None",9.56,0,0,100,"Rain","light rain","2012-10-20 12:00:00",4613
"None",9.56,0,0,100,"Rain","moderate rain","2012-10-20 12:00:00",4613
"None",10.16,0,0,48,"Rain","light rain","2012-10-20 13:00:00",4507
"None",10.64,0,0,90,"Clouds","overcast clouds","2012-10-20 14:00:00",4452
"None",11.05,0,0,75,"Clouds","broken clouds","2012-10-20 15:00:00",4636
"None",11.17,0,0,90,"Clouds","overcast clouds","2012-10-20 16:00:00",4810
"None",10.98,0,0,75,"Clouds","broken clouds","2012-10-20 17:00:00",5125
"None",9.99000000000001,0,0,40,"Clouds","scattered clouds","2012-10-20 18:00:00",4337
"None",8.25,0,0,40,"Clouds","scattered clouds","2012-10-20 19:00:00",3644
"None",7.32000000000005,0,0,20,"Clouds","few clouds","2012-10-20 20:00:00",3107
"None",6.37,0,0,20,"Clouds","few clouds","2012-10-20 21:00:00",2929
"None",5.70000000000005,0,0,48,"Mist","mist","2012-10-20 22:00:00",2865
"None",4.97000000000003,0,0,48,"Fog","fog","2012-10-20 23:00:00",2340
"None",4.79000000000002,0,0,48,"Mist","mist","2012-10-21 00:00:00",1372
"None",2.78000000000003,0,0,60,"Fog","fog","2012-10-21 08:00:00",1928
"None",2.78000000000003,0,0,60,"Mist","mist","2012-10-21 08:00:00",1928
"None",10.94,0,0,75,"Clouds","broken clouds","2012-10-21 17:00:00",4695
"None",9.45000000000005,0,0,75,"Clouds","broken clouds","2012-10-21 18:00:00",4335
"None",8.57000000000005,0,0,90,"Clouds","overcast clouds","2012-10-21 22:00:00",1583
"None",8.11000000000001,0,0,90,"Clouds","overcast clouds","2012-10-21 23:00:00",959
"None",8.14000000000004,0,0,75,"Clouds","broken clouds","2012-10-22 00:00:00",498
"None",7.86000000000001,0,0,75,"Clouds","broken clouds","2012-10-22 01:00:00",306
"None",7.42000000000002,0,0,40,"Clouds","scattered clouds","2012-10-22 02:00:00",259
"None",7.39000000000004,0,0,75,"Clouds","broken clouds","2012-10-22 03:00:00",324
"None",6.22000000000003,0,0,8,"Mist","mist","2012-10-22 04:00:00",806
"None",6.03000000000003,0,0,8,"Mist","mist","2012-10-22 05:00:00",2622
"None",5.90000000000003,0,0,8,"Mist","mist","2012-10-22 06:00:00",5456
"None",9.55000000000001,0,0,38,"Clear","sky is clear","2012-10-22 10:00:00",4324
"None",13.02,0,0,40,"Clouds","scattered clouds","2012-10-22 11:00:00",4378
"None",15.46,0,0,75,"Clouds","broken clouds","2012-10-22 12:00:00",4639
"None",17.44,0,0,20,"Clouds","few clouds","2012-10-22 13:00:00",4546
"None",19.06,0,0,75,"Clouds","broken clouds","2012-10-22 14:00:00",5006
"None",20.41,0,0,75,"Clouds","broken clouds","2012-10-22 15:00:00",5361
"None",20.28,0,0,40,"Clouds","scattered clouds","2012-10-22 16:00:00",6101
"None",20.25,0,0,40,"Clouds","scattered clouds","2012-10-22 17:00:00",5781
"None",18.3200000000001,0,0,20,"Clouds","few clouds","2012-10-22 18:00:00",4272
"None",16.02,0,0,20,"Clouds","few clouds","2012-10-22 19:00:00",3091
"None",14.13,0,0,1,"Clear","sky is clear","2012-10-22 20:00:00",2434
"None",12.95,0,0,1,"Clear","sky is clear","2012-10-22 21:00:00",1984
"None",12.3,0,0,75,"Clouds","broken clouds","2012-10-22 22:00:00",1383
"None",12.18,0,0,90,"Clouds","overcast clouds","2012-10-22 23:00:00",959
"None",11.92,0,0,90,"Clouds","overcast clouds","2012-10-23 00:00:00",511
"None",11.43,0,0,90,"Clouds","overcast clouds","2012-10-23 01:00:00",346
"None",10.73,0,0,75,"Clouds","broken clouds","2012-10-23 02:00:00",253
"None",10.4,0,0,75,"Clouds","broken clouds","2012-10-23 03:00:00",349
"None",9.70000000000005,0,0,20,"Clouds","few clouds","2012-10-23 04:00:00",807
"None",9.27000000000004,0,0,20,"Clouds","few clouds","2012-10-23 05:00:00",2669
"None",8.98000000000002,0,0,75,"Clouds","broken clouds","2012-10-23 06:00:00",5210
"None",8.70000000000005,0,0,40,"Clouds","scattered clouds","2012-10-23 07:00:00",6083
"None",8.70000000000005,0,0,20,"Clouds","few clouds","2012-10-23 08:00:00",5790
"None",9.92000000000002,0,0,75,"Clouds","broken clouds","2012-10-23 09:00:00",5484
"None",11.38,0,0,90,"Clouds","overcast clouds","2012-10-23 10:00:00",4407
"None",12.45,0,0,75,"Clouds","broken clouds","2012-10-23 11:00:00",4725
"None",13.48,0,0,90,"Clouds","overcast clouds","2012-10-23 12:00:00",4826
"None",13.6,0,0,99,"Rain","moderate rain","2012-10-23 13:00:00",4945
"None",14.8200000000001,0,0,90,"Clouds","overcast clouds","2012-10-23 14:00:00",5065
"None",15.39,0,0,99,"Thunderstorm","proximity thunderstorm","2012-10-23 15:00:00",5618
"None",15.5700000000001,0,0,90,"Clouds","overcast clouds","2012-10-23 16:00:00",6094
"None",15.38,0,0,90,"Clouds","overcast clouds","2012-10-23 17:00:00",5844
"None",15.01,0,0,90,"Clouds","overcast clouds","2012-10-23 18:00:00",4649
"None",14.44,0,0,90,"Clouds","overcast clouds","2012-10-23 19:00:00",3180
"None",14.06,0,0,90,"Clouds","overcast clouds","2012-10-23 20:00:00",2963
"None",13.14,0,0,90,"Clouds","overcast clouds","2012-10-23 21:00:00",2450
"None",12.55,0,0,90,"Clouds","overcast clouds","2012-10-23 22:00:00",1613
"None",12.46,0,0,90,"Clouds","overcast clouds","2012-10-23 23:00:00",1021
"None",12.22,0,0,99,"Drizzle","light intensity drizzle","2012-10-24 00:00:00",580
"None",12.22,0,0,99,"Mist","mist","2012-10-24 00:00:00",580
"None",12.36,0,0,90,"Clouds","overcast clouds","2012-10-24 01:00:00",298
"None",12.45,0,0,100,"Haze","haze","2012-10-24 02:00:00",261
"None",12.84,0,0,100,"Mist","mist","2012-10-24 03:00:00",408
"None",12.84,0,0,100,"Haze","haze","2012-10-24 03:00:00",408
"None",12.79,0,0,100,"Mist","mist","2012-10-24 04:00:00",793
"None",12.79,0,0,100,"Thunderstorm","proximity thunderstorm","2012-10-24 04:00:00",793
"None",12.8200000000001,0,0,90,"Mist","mist","2012-10-24 05:00:00",2643
"None",12.8200000000001,0,0,90,"Rain","light rain","2012-10-24 05:00:00",2643
"None",12.8200000000001,0,0,90,"Thunderstorm","proximity thunderstorm","2012-10-24 05:00:00",2643
"None",12.58,0,0,90,"Mist","mist","2012-10-24 06:00:00",5593
"None",12.58,0,0,90,"Thunderstorm","thunderstorm with light rain","2012-10-24 06:00:00",5593
"None",12.58,0,0,90,"Rain","moderate rain","2012-10-24 06:00:00",5593
"None",12.58,0,0,90,"Thunderstorm","proximity thunderstorm","2012-10-24 06:00:00",5593
"None",12.35,0,0,90,"Rain","light rain","2012-10-24 07:00:00",5722
"None",12.35,0,0,90,"Mist","mist","2012-10-24 07:00:00",5722
"None",12.4,0,0,90,"Drizzle","light intensity drizzle","2012-10-24 08:00:00",5607
"None",12.4,0,0,90,"Mist","mist","2012-10-24 08:00:00",5607
"None",12.4,0,0,90,"Rain","light rain","2012-10-24 08:00:00",5607
"None",12.4,0,0,90,"Thunderstorm","proximity thunderstorm","2012-10-24 08:00:00",5607
"None",12.78,0,0,90,"Drizzle","light intensity drizzle","2012-10-24 09:00:00",5492
"None",12.78,0,0,90,"Mist","mist","2012-10-24 09:00:00",5492
"None",12.78,0,0,90,"Rain","moderate rain","2012-10-24 09:00:00",5492
"None",13.19,0,0,90,"Mist","mist","2012-10-24 10:00:00",4542
"None",13.67,0,0,90,"Mist","mist","2012-10-24 11:00:00",4720
"None",13.67,0,0,90,"Fog","fog","2012-10-24 11:00:00",4720
"None",15.21,0,0,90,"Mist","mist","2012-10-24 12:00:00",4982
"None",15.21,0,0,90,"Haze","haze","2012-10-24 12:00:00",4982
"None",15.21,0,0,90,"Fog","fog","2012-10-24 12:00:00",4982
"None",15.93,0,0,90,"Haze","haze","2012-10-24 13:00:00",5032
"None",15.93,0,0,90,"Mist","mist","2012-10-24 13:00:00",5032
"None",15.93,0,0,90,"Fog","fog","2012-10-24 13:00:00",5032
"None",16.73,0,0,90,"Mist","mist","2012-10-24 14:00:00",5212
"None",16.73,0,0,90,"Haze","haze","2012-10-24 14:00:00",5212
"None",17.09,0,0,90,"Mist","mist","2012-10-24 15:00:00",5661
"None",17.09,0,0,90,"Haze","haze","2012-10-24 15:00:00",5661
"None",17.09,0,0,90,"Rain","moderate rain","2012-10-24 15:00:00",5661
"None",16.86,0,0,90,"Mist","mist","2012-10-24 16:00:00",5812
"None",16.47,0,0,90,"Haze","haze","2012-10-24 17:00:00",5855
"None",16.47,0,0,90,"Mist","mist","2012-10-24 17:00:00",5855
"None",16.46,0,0,90,"Haze","haze","2012-10-24 18:00:00",4416
"None",16.46,0,0,90,"Mist","mist","2012-10-24 18:00:00",4416
"None",15.91,0,0,90,"Mist","mist","2012-10-24 19:00:00",3118
"None",15.19,0,0,75,"Haze","haze","2012-10-24 20:00:00",2877
"None",15.19,0,0,75,"Mist","mist","2012-10-24 20:00:00",2877
"None",13.91,0,0,20,"Mist","mist","2012-10-24 21:00:00",2498
"None",14.26,0,0,75,"Mist","mist","2012-10-24 22:00:00",1701
"None",14.37,0,0,90,"Mist","mist","2012-10-24 23:00:00",1028
"None",14.66,0,0,90,"Mist","mist","2012-10-25 00:00:00",578
"None",14.14,0,0,75,"Mist","mist","2012-10-25 01:00:00",354
"None",14.08,0,0,90,"Mist","mist","2012-10-25 02:00:00",272
"None",13.29,0,0,90,"Mist","mist","2012-10-25 03:00:00",370
"None",12.17,0,0,90,"Mist","mist","2012-10-25 04:00:00",809
